DateTime,EnergyConsumption
2023-02-09 00:19:27.139450,52.864464924058886
2023-02-09 01:19:27.139450,99.35011010125254
2023-02-09 02:19:27.139450,37.44315270633554
2023-02-09 03:19:27.139450,55.69434443621674
2023-02-09 04:19:27.139450,15.04644694480417
2023-02-09 05:19:27.139450,25.16022244036461
2023-02-09 06:19:27.139450,89.7815517869335
2023-02-09 07:19:27.139450,30.415542719925803
2023-02-09 08:19:27.139450,10.236531320085607
2023-02-09 09:19:27.139450,11.775295149762144
2023-02-09 10:19:27.139450,39.40380477408301
2023-02-09 11:19:27.139450,50.511049689473744
2023-02-09 12:19:27.139450,83.9088614627304
2023-02-09 13:19:27.139450,70.08714972820206
2023-02-09 14:19:27.139450,13.64692601880424
2023-02-09 15:19:27.139450,9.789430283460444
2023-02-09 16:19:27.139450,1.2243296015671867
2023-02-09 17:19:27.139450,24.6390270434925
2023-02-09 18:19:27.139450,89.8267926153369
2023-02-09 19:19:27.139450,11.533863740105655
2023-02-09 20:19:27.139450,95.31463642954523
2023-02-09 21:19:27.139450,70.08174912744421
2023-02-09 22:19:27.139450,97.5993782263143
2023-02-09 23:19:27.139450,38.35296628191139
2023-02-10 00:19:27.139450,14.07726750193562
2023-02-10 01:19:27.139450,17.31124152859438
2023-02-10 02:19:27.139450,90.77789819369141
2023-02-10 03:19:27.139450,27.3491577654157
2023-02-10 04:19:27.139450,83.82851273338964
2023-02-10 05:19:27.139450,20.174534456361393
2023-02-10 06:19:27.139450,89.15617578326938
2023-02-10 07:19:27.139450,38.85294958155598
2023-02-10 08:19:27.139450,62.440340376017666
2023-02-10 09:19:27.139450,93.11679578081473
2023-02-10 10:19:27.139450,68.67313826984983
2023-02-10 11:19:27.139450,9.87567660022738
2023-02-10 12:19:27.139450,89.59126521772794
2023-02-10 13:19:27.139450,74.87430982447538
2023-02-10 14:19:27.139450,18.157303205037646
2023-02-10 15:19:27.139450,66.11551864716247
2023-02-10 16:19:27.139450,87.08504159958423
2023-02-10 17:19:27.139450,46.21093205279043
2023-02-10 18:19:27.139450,68.93347896059531
2023-02-10 19:19:27.139450,41.29647756965984
2023-02-10 20:19:27.139450,33.458644603199026
2023-02-10 21:19:27.139450,99.85290739234588
2023-02-10 22:19:27.139450,90.11430256595746
2023-02-10 23:19:27.139450,51.23135419362105
2023-02-11 00:19:27.139450,52.947760509781496
2023-02-11 01:19:27.139450,88.90415785139935
2023-02-11 02:19:27.139450,23.997369266157353
2023-02-11 03:19:27.139450,21.94910698794661
2023-02-11 04:19:27.139450,25.18484577086333
2023-02-11 05:19:27.139450,65.22696214810755
2023-02-11 06:19:27.139450,48.01849561164268
2023-02-11 07:19:27.139450,95.41431058498691
2023-02-11 08:19:27.139450,54.61988759655958
2023-02-11 09:19:27.139450,62.55062106750099
2023-02-11 10:19:27.139450,0.9547687629820278
2023-02-11 11:19:27.139450,50.67290454995569
2023-02-11 12:19:27.139450,60.906691129577474
2023-02-11 13:19:27.139450,39.6922649976101
2023-02-11 14:19:27.139450,75.88378350135442
2023-02-11 15:19:27.139450,40.68108792672237
2023-02-11 16:19:27.139450,76.48148808626763
2023-02-11 17:19:27.139450,75.81098692138688
2023-02-11 18:19:27.139450,46.28951928665984
2023-02-11 19:19:27.139450,37.339838746872665
2023-02-11 20:19:27.139450,66.75695186542094
2023-02-11 21:19:27.139450,5.6685570778300605
2023-02-11 22:19:27.139450,4.3530018328679425
2023-02-11 23:19:27.139450,60.77817021701478
2023-02-12 00:19:27.139450,66.500990345117
2023-02-12 01:19:27.139450,72.79570851974452
2023-02-12 02:19:27.139450,9.25358418299933
2023-02-12 03:19:27.139450,59.05715527383373
2023-02-12 04:19:27.139450,9.076393943181216
2023-02-12 05:19:27.139450,18.532158508535936
2023-02-12 06:19:27.139450,92.37448551556919
2023-02-12 07:19:27.139450,21.304220895304304
2023-02-12 08:19:27.139450,73.64747063004458
2023-02-12 09:19:27.139450,59.05994885447509
2023-02-12 10:19:27.139450,73.83465522571319
2023-02-12 11:19:27.139450,1.6960302780183012
2023-02-12 12:19:27.139450,68.44194405295494
2023-02-12 13:19:27.139450,72.28001627728511
2023-02-12 14:19:27.139450,12.216699944819842
2023-02-12 15:19:27.139450,66.53298491177645
2023-02-12 16:19:27.139450,8.444743269456978
2023-02-12 17:19:27.139450,81.48068424241764
2023-02-12 18:19:27.139450,77.96315940199429
2023-02-12 19:19:27.139450,96.20529824090879
2023-02-12 20:19:27.139450,41.12318830405349
2023-02-12 21:19:27.139450,21.286975993476677
2023-02-12 22:19:27.139450,56.677660919437834
2023-02-12 23:19:27.139450,13.766372855080055
2023-02-13 00:19:27.139450,14.559004907678997
2023-02-13 01:19:27.139450,10.16356372797722
2023-02-13 02:19:27.139450,25.39202137980885
2023-02-13 03:19:27.139450,6.703007492930291
2023-02-13 04:19:27.139450,70.19164371288944
2023-02-13 05:19:27.139450,15.629298609442998
2023-02-13 06:19:27.139450,85.16314010378045
2023-02-13 07:19:27.139450,83.53907236366737
2023-02-13 08:19:27.139450,53.91683008660595
2023-02-13 09:19:27.139450,29.41173420080505
2023-02-13 10:19:27.139450,13.986041463908471
2023-02-13 11:19:27.139450,76.02173368458303
2023-02-13 12:19:27.139450,16.04191462626008
2023-02-13 13:19:27.139450,59.86072446347636
2023-02-13 14:19:27.139450,29.195313293088333
2023-02-13 15:19:27.139450,12.339818307155937
2023-02-13 16:19:27.139450,25.091203452709955
2023-02-13 17:19:27.139450,20.48692170180192
2023-02-13 18:19:27.139450,41.318436011598195
2023-02-13 19:19:27.139450,72.25678233883976
2023-02-13 20:19:27.139450,72.20853163356361
2023-02-13 21:19:27.139450,65.96640436681905
2023-02-13 22:19:27.139450,14.665121313306873
2023-02-13 23:19:27.139450,66.0731956818133
2023-02-14 00:19:27.139450,43.201811960207
2023-02-14 01:19:27.139450,6.534987071012943
2023-02-14 02:19:27.139450,68.67029424376754
2023-02-14 03:19:27.139450,31.61300776745214
2023-02-14 04:19:27.139450,11.645901353172917
2023-02-14 05:19:27.139450,2.913624208398169
2023-02-14 06:19:27.139450,86.20457310208891
2023-02-14 07:19:27.139450,99.20619367188323
2023-02-14 08:19:27.139450,69.90546965616981
2023-02-14 09:19:27.139450,54.35477411303884
2023-02-14 10:19:27.139450,21.4041597920261
2023-02-14 11:19:27.139450,60.045910108401365
2023-02-14 12:19:27.139450,71.6494401014176
2023-02-14 13:19:27.139450,65.10609356776847
2023-02-14 14:19:27.139450,34.70448647685118
2023-02-14 15:19:27.139450,49.83428256767264
2023-02-14 16:19:27.139450,82.76490833597389
2023-02-14 17:19:27.139450,39.5762088829749
2023-02-14 18:19:27.139450,42.64887688957402
2023-02-14 19:19:27.139450,87.23570749702643
2023-02-14 20:19:27.139450,37.12871959504152
2023-02-14 21:19:27.139450,72.36441965147652
2023-02-14 22:19:27.139450,79.64936386336896
2023-02-14 23:19:27.139450,56.236065363844936
2023-02-15 00:19:27.139450,44.34194169873634
2023-02-15 01:19:27.139450,61.8263243493201
2023-02-15 02:19:27.139450,25.87896601530426
2023-02-15 03:19:27.139450,49.32716393170572
2023-02-15 04:19:27.139450,93.79858822844976
2023-02-15 05:19:27.139450,51.053269693633176
2023-02-15 06:19:27.139450,74.11339009400842
2023-02-15 07:19:27.139450,41.989784487601376
2023-02-15 08:19:27.139450,53.79024797172479
2023-02-15 09:19:27.139450,44.129993231244605
2023-02-15 10:19:27.139450,95.92280817683731
2023-02-15 11:19:27.139450,51.01195024879416
2023-02-15 12:19:27.139450,37.698463790761714
2023-02-15 13:19:27.139450,79.07068665130895
2023-02-15 14:19:27.139450,23.011173774741735
2023-02-15 15:19:27.139450,97.67361842258579
2023-02-15 16:19:27.139450,4.145380947227761
2023-02-15 17:19:27.139450,48.30927433240423
2023-02-15 18:19:27.139450,12.106166401786467
2023-02-15 19:19:27.139450,95.00340356627986
2023-02-15 20:19:27.139450,30.543145957303818
2023-02-15 21:19:27.139450,62.49463068338413
2023-02-15 22:19:27.139450,32.8239334975452
2023-02-15 23:19:27.139450,74.65670238504511
2023-02-16 00:19:27.139450,30.658895736037593
2023-02-16 01:19:27.139450,27.710149952035845
2023-02-16 02:19:27.139450,59.37510053663585
2023-02-16 03:19:27.139450,67.05260612479813
2023-02-16 04:19:27.139450,29.7177797784798
2023-02-16 05:19:27.139450,67.88610558143114
2023-02-16 06:19:27.139450,29.002013247163383
2023-02-16 07:19:27.139450,47.99051050205391
2023-02-16 08:19:27.139450,38.52954409856171
2023-02-16 09:19:27.139450,66.5925244461761
2023-02-16 10:19:27.139450,15.853043766433238
2023-02-16 11:19:27.139450,24.37136761843124
2023-02-16 12:19:27.139450,50.56314911005776
2023-02-16 13:19:27.139450,93.12853517506437
2023-02-16 14:19:27.139450,76.5854292504948
2023-02-16 15:19:27.139450,11.114982385532347
2023-02-16 16:19:27.139450,24.581127641918098
2023-02-16 17:19:27.139450,96.97436741641006
2023-02-16 18:19:27.139450,72.82187445173301
2023-02-16 19:19:27.139450,58.654965293047034
2023-02-16 20:19:27.139450,57.536363830558216
2023-02-16 21:19:27.139450,59.88872881298166
2023-02-16 22:19:27.139450,1.2751664638000815
2023-02-16 23:19:27.139450,49.611846462426925
2023-02-17 00:19:27.139450,45.113031502690234
2023-02-17 01:19:27.139450,77.30216062789398
2023-02-17 02:19:27.139450,56.061628660453245
2023-02-17 03:19:27.139450,61.487858209114954
2023-02-17 04:19:27.139450,41.21860218761352
2023-02-17 05:19:27.139450,3.974660880471481
2023-02-17 06:19:27.139450,19.74912090284604
2023-02-17 07:19:27.139450,80.84088586987484
2023-02-17 08:19:27.139450,89.13896591918069
2023-02-17 09:19:27.139450,60.95261333707951
2023-02-17 10:19:27.139450,65.06279754343825
2023-02-17 11:19:27.139450,5.064194904673314
2023-02-17 12:19:27.139450,41.143561973475705
2023-02-17 13:19:27.139450,23.255558879694348
2023-02-17 14:19:27.139450,78.39759853923144
2023-02-17 15:19:27.139450,82.49630272392474
2023-02-17 16:19:27.139450,24.403878190133753
2023-02-17 17:19:27.139450,98.090655522283
2023-02-17 18:19:27.139450,44.63932942250746
2023-02-17 19:19:27.139450,71.62883550013203
2023-02-17 20:19:27.139450,30.88272544023265
2023-02-17 21:19:27.139450,69.78291226451425
2023-02-17 22:19:27.139450,69.17964820533912
2023-02-17 23:19:27.139450,88.32817147501984
2023-02-18 00:19:27.139450,63.30518239515891
2023-02-18 01:19:27.139450,79.03645492141742
2023-02-18 02:19:27.139450,15.994132646619263
2023-02-18 03:19:27.139450,96.40194399105151
2023-02-18 04:19:27.139450,65.9021323491912
2023-02-18 05:19:27.139450,7.276409591990518
2023-02-18 06:19:27.139450,50.560643348405264
2023-02-18 07:19:27.139450,24.390920610197085
2023-02-18 08:19:27.139450,70.41619317291375
2023-02-18 09:19:27.139450,21.57643433179007
2023-02-18 10:19:27.139450,95.54760841248826
2023-02-18 11:19:27.139450,50.13939443811992
2023-02-18 12:19:27.139450,40.515600060281166
2023-02-18 13:19:27.139450,98.10115827372294
2023-02-18 14:19:27.139450,99.81660745764962
2023-02-18 15:19:27.139450,49.5924159979814
2023-02-18 16:19:27.139450,25.21836546090438
2023-02-18 17:19:27.139450,78.70458322921046
2023-02-18 18:19:27.139450,65.57391982387013
2023-02-18 19:19:27.139450,95.44506547558392
2023-02-18 20:19:27.139450,74.07967785354624
2023-02-18 21:19:27.139450,69.56452225189038
2023-02-18 22:19:27.139450,24.724901487541285
2023-02-18 23:19:27.139450,94.64545340552247
2023-02-19 00:19:27.139450,95.41334808673302
2023-02-19 01:19:27.139450,6.940350764426517
2023-02-19 02:19:27.139450,56.82081840038652
2023-02-19 03:19:27.139450,69.18323517124479
2023-02-19 04:19:27.139450,67.55776483139257
2023-02-19 05:19:27.139450,24.645795990906628
2023-02-19 06:19:27.139450,87.69767248255552
2023-02-19 07:19:27.139450,74.04359873573001
2023-02-19 08:19:27.139450,96.01235408577622
2023-02-19 09:19:27.139450,98.47946014907633
2023-02-19 10:19:27.139450,58.49836401325281
2023-02-19 11:19:27.139450,16.001801406143812
2023-02-19 12:19:27.139450,67.95913011200676
2023-02-19 13:19:27.139450,72.52765190978829
2023-02-19 14:19:27.139450,79.96216982224462
2023-02-19 15:19:27.139450,92.03257500579973
2023-02-19 16:19:27.139450,82.63464012908379
2023-02-19 17:19:27.139450,98.39667796393266
2023-02-19 18:19:27.139450,34.851674828701654
2023-02-19 19:19:27.139450,75.55575961088856
2023-02-19 20:19:27.139450,31.49148557007755
2023-02-19 21:19:27.139450,91.84077859334664
2023-02-19 22:19:27.139450,98.32587339760245
2023-02-19 23:19:27.139450,35.94028628737339
2023-02-20 00:19:27.139450,25.340144272332232
2023-02-20 01:19:27.139450,66.85754894549935
2023-02-20 02:19:27.139450,60.17063476131599
2023-02-20 03:19:27.139450,60.22846165005712
2023-02-20 04:19:27.139450,81.11433313600857
2023-02-20 05:19:27.139450,2.8950086985403467
2023-02-20 06:19:27.139450,55.82297508935724
2023-02-20 07:19:27.139450,68.11379185039912
2023-02-20 08:19:27.139450,65.2134782502354
2023-02-20 09:19:27.139450,2.0479431103458623
2023-02-20 10:19:27.139450,96.10000962066182
2023-02-20 11:19:27.139450,68.04094098656533
2023-02-20 12:19:27.139450,61.953611895678684
2023-02-20 13:19:27.139450,11.889540004909227
2023-02-20 14:19:27.139450,30.142187605483915
2023-02-20 15:19:27.139450,45.38854603361162
2023-02-20 16:19:27.139450,70.77385378238986
2023-02-20 17:19:27.139450,68.55841361476877
2023-02-20 18:19:27.139450,29.440149831727936
2023-02-20 19:19:27.139450,45.41348795687412
2023-02-20 20:19:27.139450,93.32696507446485
2023-02-20 21:19:27.139450,7.775304986789056
2023-02-20 22:19:27.139450,67.17636199653776
2023-02-20 23:19:27.139450,86.10277945639922
2023-02-21 00:19:27.139450,5.416598578665255
2023-02-21 01:19:27.139450,13.543935032770282
2023-02-21 02:19:27.139450,17.363904151755083
2023-02-21 03:19:27.139450,34.10846669834492
2023-02-21 04:19:27.139450,50.070453047326545
2023-02-21 05:19:27.139450,17.55582991674092
2023-02-21 06:19:27.139450,85.16399848773985
2023-02-21 07:19:27.139450,40.48073317039221
2023-02-21 08:19:27.139450,74.80772837974772
2023-02-21 09:19:27.139450,85.62412764431664
2023-02-21 10:19:27.139450,71.50191881992004
2023-02-21 11:19:27.139450,13.372394750928118
2023-02-21 12:19:27.139450,45.02500752493974
2023-02-21 13:19:27.139450,35.57966413981061
2023-02-21 14:19:27.139450,14.073310242401904
2023-02-21 15:19:27.139450,32.28735194123059
2023-02-21 16:19:27.139450,80.10339428384255
2023-02-21 17:19:27.139450,41.49695984247956
2023-02-21 18:19:27.139450,77.42751632397386
2023-02-21 19:19:27.139450,43.21600368801334
2023-02-21 20:19:27.139450,40.53963156381032
2023-02-21 21:19:27.139450,86.99422859419028
2023-02-21 22:19:27.139450,72.10594521556474
2023-02-21 23:19:27.139450,5.774901746967753
2023-02-22 00:19:27.139450,72.59800375269917
2023-02-22 01:19:27.139450,11.76401823310117
2023-02-22 02:19:27.139450,2.4120403578370753
2023-02-22 03:19:27.139450,60.447814842716305
2023-02-22 04:19:27.139450,75.3941562986631
2023-02-22 05:19:27.139450,43.781597903683725
2023-02-22 06:19:27.139450,75.87229460111415
2023-02-22 07:19:27.139450,97.65623525704648
2023-02-22 08:19:27.139450,91.91200080813438
2023-02-22 09:19:27.139450,67.62465937038823
2023-02-22 10:19:27.139450,38.533495399697415
2023-02-22 11:19:27.139450,18.23669771872587
2023-02-22 12:19:27.139450,3.4851892214242453
2023-02-22 13:19:27.139450,24.092172909008546
2023-02-22 14:19:27.139450,5.357831011365411
2023-02-22 15:19:27.139450,24.02692623201801
2023-02-22 16:19:27.139450,55.17761780222099
2023-02-22 17:19:27.139450,43.80803898038529
2023-02-22 18:19:27.139450,61.124132869473954
2023-02-22 19:19:27.139450,32.535721798841244
2023-02-22 20:19:27.139450,61.28835414546817
2023-02-22 21:19:27.139450,64.85284807112262
2023-02-22 22:19:27.139450,83.91022911317239
2023-02-22 23:19:27.139450,95.47626938486628
2023-02-23 00:19:27.139450,0.2975926363907422
2023-02-23 01:19:27.139450,20.57251189894319
2023-02-23 02:19:27.139450,8.470606096439493
2023-02-23 03:19:27.139450,13.543441614326513
2023-02-23 04:19:27.139450,30.465321352219156
2023-02-23 05:19:27.139450,72.98678893765018
2023-02-23 06:19:27.139450,5.7132565533903445
2023-02-23 07:19:27.139450,87.2896735833835
2023-02-23 08:19:27.139450,67.36808745495833
2023-02-23 09:19:27.139450,0.43591398213463917
2023-02-23 10:19:27.139450,45.63987249186449
2023-02-23 11:19:27.139450,15.492311416296822
2023-02-23 12:19:27.139450,49.27117339449884
2023-02-23 13:19:27.139450,83.37507194874843
2023-02-23 14:19:27.139450,60.64794249084445
2023-02-23 15:19:27.139450,30.897506911988092
2023-02-23 16:19:27.139450,61.762226021671566
2023-02-23 17:19:27.139450,51.39597175444662
2023-02-23 18:19:27.139450,46.661501236258296
2023-02-23 19:19:27.139450,98.40407936415329
2023-02-23 20:19:27.139450,65.75604157760709
2023-02-23 21:19:27.139450,33.69175450159037
2023-02-23 22:19:27.139450,50.938442469153
2023-02-23 23:19:27.139450,61.433992520380144
2023-02-24 00:19:27.139450,23.92916101963538
2023-02-24 01:19:27.139450,35.22782175013226
2023-02-24 02:19:27.139450,76.17656738277032
2023-02-24 03:19:27.139450,61.917480032655604
2023-02-24 04:19:27.139450,62.7949616439432
2023-02-24 05:19:27.139450,60.91475944294712
2023-02-24 06:19:27.139450,96.03010615131244
2023-02-24 07:19:27.139450,85.89101632868612
2023-02-24 08:19:27.139450,56.40682215938389
2023-02-24 09:19:27.139450,11.29054040649442
2023-02-24 10:19:27.139450,96.67119703646831
2023-02-24 11:19:27.139450,85.91024679659758
2023-02-24 12:19:27.139450,76.52757369667611
2023-02-24 13:19:27.139450,79.01623566218663
2023-02-24 14:19:27.139450,11.971059280792506
2023-02-24 15:19:27.139450,72.75450382958903
2023-02-24 16:19:27.139450,44.35718571886342
2023-02-24 17:19:27.139450,74.24940265636337
2023-02-24 18:19:27.139450,49.44754125277395
2023-02-24 19:19:27.139450,38.72889901804979
2023-02-24 20:19:27.139450,67.34365061693678
2023-02-24 21:19:27.139450,22.2324806660438
2023-02-24 22:19:27.139450,13.430438575639304
2023-02-24 23:19:27.139450,12.018183728421628
2023-02-25 00:19:27.139450,69.98121219369084
2023-02-25 01:19:27.139450,77.5893378570389
2023-02-25 02:19:27.139450,15.819288128185383
2023-02-25 03:19:27.139450,44.20156577171417
2023-02-25 04:19:27.139450,9.465669523157583
2023-02-25 05:19:27.139450,27.78124217726298
2023-02-25 06:19:27.139450,43.505353631745706
2023-02-25 07:19:27.139450,95.55104291812289
2023-02-25 08:19:27.139450,21.05400399718491
2023-02-25 09:19:27.139450,47.6561914474976
2023-02-25 10:19:27.139450,39.41054117674675
2023-02-25 11:19:27.139450,83.23421921825891
2023-02-25 12:19:27.139450,31.341133251721953
2023-02-25 13:19:27.139450,62.32704752743153
2023-02-25 14:19:27.139450,77.93397537929157
2023-02-25 15:19:27.139450,56.080740889783485
2023-02-25 16:19:27.139450,96.61149085576618
2023-02-25 17:19:27.139450,0.05188226706451804
2023-02-25 18:19:27.139450,69.08873496320457
2023-02-25 19:19:27.139450,25.347527773184765
2023-02-25 20:19:27.139450,99.99830249370028
2023-02-25 21:19:27.139450,88.01962747115113
2023-02-25 22:19:27.139450,65.15309980015255
2023-02-25 23:19:27.139450,75.22232615620554
2023-02-26 00:19:27.139450,28.020349104675123
2023-02-26 01:19:27.139450,11.644651737575252
2023-02-26 02:19:27.139450,79.39572147256632
2023-02-26 03:19:27.139450,70.34257025119747
2023-02-26 04:19:27.139450,96.98866270951581
2023-02-26 05:19:27.139450,20.925193449255918
2023-02-26 06:19:27.139450,67.21966238575425
2023-02-26 07:19:27.139450,3.7443453279806804
2023-02-26 08:19:27.139450,65.10696006417355
2023-02-26 09:19:27.139450,84.9454650827439
2023-02-26 10:19:27.139450,90.31116618898949
2023-02-26 11:19:27.139450,37.78822048653435
2023-02-26 12:19:27.139450,92.51785291239138
2023-02-26 13:19:27.139450,5.024075997157384
2023-02-26 14:19:27.139450,55.35804382009104
2023-02-26 15:19:27.139450,9.481237006536746
2023-02-26 16:19:27.139450,7.331777502967851
2023-02-26 17:19:27.139450,4.841434306269465
2023-02-26 18:19:27.139450,26.70424329458484
2023-02-26 19:19:27.139450,63.781409580190264
2023-02-26 20:19:27.139450,5.098699506584148
2023-02-26 21:19:27.139450,34.03888716991068
2023-02-26 22:19:27.139450,7.504486253485099
2023-02-26 23:19:27.139450,74.4306974839236
2023-02-27 00:19:27.139450,5.604149776597744
2023-02-27 01:19:27.139450,22.778001608386166
2023-02-27 02:19:27.139450,30.815442581323392
2023-02-27 03:19:27.139450,87.6914139867172
2023-02-27 04:19:27.139450,80.39380741226967
2023-02-27 05:19:27.139450,32.995149793562426
2023-02-27 06:19:27.139450,91.507385330361
2023-02-27 07:19:27.139450,56.872985616299474
2023-02-27 08:19:27.139450,59.19251290004183
2023-02-27 09:19:27.139450,7.429145139781868
2023-02-27 10:19:27.139450,75.34276839893413
2023-02-27 11:19:27.139450,81.68214951784151
2023-02-27 12:19:27.139450,66.89793197547931
2023-02-27 13:19:27.139450,95.83272083423132
2023-02-27 14:19:27.139450,86.18259366087022
2023-02-27 15:19:27.139450,89.68332542099607
